SITE FOLDER NAME,COUNTY,LATITUDE,LONGITUDE,FIRST YEAR,LAST YEAR,NUMBER OF MONTHS WITH OBSERVATIONS,NUMBER OF GAPS
TAFF-FECHAN-PONTSTICILL,BRECKNOCKSHIRE,51.7951,-3.3659,1912,1960,588,0
TAFF-FECHAN-PONTSTICILL-WEST,BRECKNOCKSHIRE,51.7948,-3.3891,1912,1960,582,6
TAIN-SPRINGFIELD,ROSS AND CROMARTY,57.8150,-4.0636,1862,1887,250,62
TALGARTH-DAN-Y-GARTH,BRECKNOCKSHIRE,51.9953,-3.2336,1899,1954,671,1
TALGARTH-PONTIVAL-SANATORIUM,BRECKNOCKSHIRE,52.0076,-3.2572,1916,1960,501,39
TALYBONT-ASHFORD,BRECKNOCKSHIRE,51.8878,-3.2757,1930,1960,367,5
TALYBONT-FFYNONWEN,BRECKNOCKSHIRE,51.8587,-3.3083,1917,1960,525,3
TALYBONT-LLETTY-EVAN-LEN,CARDIGANSHIRE,52.4482,-3.9246,1927,1960,407,1
TALYBONT-PWLL-IFOR,BRECKNOCKSHIRE,51.8577,-3.3213,1917,1960,527,1
TAMWORTH-LICHFIELD-ST,STAFFORDSHIRE,52.6325,-1.7015,1869,1882,163,5
TAMWORTH-SEWAGE-PUMPING-STATION,STAFFORDSHIRE,52.6352,-1.7118,1939,1960,264,0
TAN-Y-BWLCH-DOL-Y-MOCH,MERIONETHSHIRE,52.9574,-3.9605,1917,1939,262,14
TAN-Y-BWLCH-PLAS-GDNS,MERIONETHSHIRE,52.9421,-4.0134,1898,1945,551,25
TANDERAGEE,ARMAGH,54.3550,-6.4155,1903,1924,264,0
TAPLOW-COURT,BUCKINGHAMSHIRE,51.5314,-0.6953,1889,1960,861,3
TARBETNESS,ROSS AND CROMARTY,57.8645,-3.7765,1830,1960,1514,58
TARN-BANK,CUMBERLAND,54.6538,-3.4374,1850,1870,120,132
TARPORLEY-TILSTONE-LODGE,CHESHIRE,53.1453,-2.6473,1939,1955,195,9
TARPORLEY-TIRLEY-GARTH-GDNS,CHESHIRE,53.1927,-2.6825,1918,1947,355,5
TARPORLEY-WILLINGTON-HALL,CHESHIRE,53.1890,-2.7019,1903,1938,311,121
TATSFIELD-BETSOM-HILL,KENT,51.2879,0.0493,1878,1960,731,265
TAUNTON,SOMERSET,51.0200,-3.1120,1855,1865,124,8
TAUNTON-FULLANDS-SCHOOL,SOMERSET,51.0013,-3.0888,1865,1884,239,1
TAUNTON-VIVARY-PARK,SOMERSET,51.0128,-3.1090,1910,1960,612,0
TAVISTOCK-MOUNT-TAVY,DEVON,50.5556,-4.1290,1864,1885,264,0
TAVISTOCK-RES,DEVON,50.5530,-4.1448,1911,1960,594,6
TAVISTOCK-THE-LIBRARY,DEVON,50.5499,-4.1439,1836,1943,1164,132
TAVISTOCK-WEST-STREET,DEVON,50.5497,-4.1476,1824,1894,852,0
TAYLORS-GILL,CUMBERLAND,54.4876,-3.1917,1867,1881,130,50
TAYMOUTH-PERTH,PERTHSHIRE,56.5946,-3.9809,1857,1865,98,10
TAYPORT-LIGHTHOUSE,FIFE,56.4526,-2.8939,1888,1960,863,13
TEDDINGTON-GOMER-HOUSE,MIDDLESEX,51.4243,-0.3315,1866,1899,400,8
TEIGNMOUTH-BENTON,DEVON,50.5533,-3.5045,1906,1923,210,6
TEIGNMOUTH-BITTON,DEVON,50.5480,-3.5012,1854,1906,297,339
TEIGNMOUTH-BONNICLIFF,DEVON,50.5562,-3.4893,1890,1930,432,60
TEIGNMOUTH-DEN-GDNS,DEVON,50.5453,-3.4960,1903,1960,696,0
TEIGNMOUTH-HAZELDOWN-RES,DEVON,50.5605,-3.5049,1911,1960,600,0
TEIGNMOUTH-LANDSCORE-RES,DEVON,50.5498,-3.5043,1877,1960,780,228
TEIGNMOUTH-SHALDON-RES,DEVON,50.5316,-3.5153,1911,1957,563,1
TEIGNMOUTH-WESTBROOK,DEVON,50.5485,-3.5062,1859,1879,249,3
TEIGNMOUTH-WOODLANDS,DEVON,50.5423,-3.4986,1882,1946,708,72
TEMPLE-COMBE-RECTORY,SOMERSET,51.0055,-2.4109,1894,1951,692,4
TEMPLECRONE-DONEGAL,DONEGAL,54.9381,-8.4418,1866,1875,111,9
TEMPLETONBURN,AYRSHIRE,55.6138,-4.4498,1930,1958,339,9
TEMPSFORD-HALL,BEDFORDSHIRE,52.1675,-0.2995,1873,1892,240,0
TENBURY-ROCHFORD-RECTORY,WORCESTERSHIRE,52.3043,-2.5587,1895,1930,418,14
TENBURY-ST-MICHAELS,WORCESTERSHIRE,52.2878,-2.6128,1887,1919,379,17
TENBY-MIX,PEMBROKESHIRE,51.6713,-4.6985,1869,1960,584,520
TENTERDEN-ASHBOURNE,KENT,51.0651,0.6603,1876,1909,393,15
TENTERDEN-SUMMERHILL,KENT,51.0480,0.7021,1878,1923,544,8
TENTERDEN-VIEW-TOWER,KENT,51.0696,0.6946,1863,1925,749,7
TERRINGTON,NORFOLK,52.7549,0.2953,1876,1894,228,0
TERRINGTON-HALL,YORKSHIRE NORTH RIDING,54.1280,-0.9730,1892,1917,300,12
TEVIOTHEAD-MANSE,ROXBURGHSHIRE,55.3354,-2.9411,1876,1883,87,9
TEWKESBURY-FORTHAMPTON-COURT,GLOUCESTERSHIRE,51.9845,-2.1907,1905,1960,656,16
TEWKESBURY-UPPER-LODE,GLOUCESTERSHIRE,51.9953,-2.1762,1879,1960,976,8
TEWKESBURY-WW,GLOUCESTERSHIRE,52.0016,-2.1616,1886,1960,840,60
TEYNHAM-NEW-GARDENS,KENT,51.3316,0.8049,1872,1955,917,91
THAME-ASTON-ROWANT,OXFORDSHIRE,51.6851,-0.9498,1866,1889,281,7
THAME-TYTHROP-HOUSE,OXFORDSHIRE,51.7568,-0.9307,1895,1928,287,121
THE-HYDE-CRAWLEY,SUSSEX,51.0567,-0.2235,1856,1865,119,1
THE-NEEDLES-GOLF-CLUB,ISLE OF WIGHT,50.6683,-1.5556,1922,1957,432,0
THE-STYE,CUMBERLAND,54.4860,-3.1900,1850,1960,1086,246
THELWALL-HIGHFIELDS,CHESHIRE,53.3733,-2.5215,1872,1899,336,0
THELWALL-MILLINGTON-HOUSE,CHESHIRE,53.3742,-2.5305,1884,1906,276,0
THETFORD,NORFOLK,52.4152,0.7547,1839,1863,292,8
THETFORD-KILVERSTONE-HALL,NORFOLK,52.4222,0.7810,1906,1960,660,0
THETFORD-WW,NORFOLK,52.4267,0.7416,1904,1960,684,0
THEYDON-BOIS-BIRCH-HALL,ESSEX,51.6725,0.0837,1921,1960,445,35
THEYDON-BOIS-THRIFTS-HALL,ESSEX,51.6682,0.1069,1905,1960,556,116
THIRLESTANE,BERWICKSHIRE,55.7226,-2.6909,1856,1881,310,2
THIRLMERE-DALE-HEAD-HALL,CUMBERLAND,54.5481,-3.0636,1894,1960,801,3
THIRSK-BRYNKELLHOW,YORKSHIRE NORTH RIDING,54.2310,-1.3330,1910,1933,288,0
THIRSK-GAS-WORKS,YORKSHIRE NORTH RIDING,54.2360,-1.3400,1866,1873,91,5
THIRSK-SOUTH-VILLA,YORKSHIRE NORTH RIDING,54.2390,-1.3420,1914,1960,554,10
THIRSK-SOWERBY,YORKSHIRE NORTH RIDING,54.2250,-1.3390,1879,1960,983,1
THIXENDALE,YORKSHIRE EAST RIDING,54.0380,-0.7140,1877,1944,432,384
THORNBURY-THORNBURY-PARK,GLOUCESTERSHIRE,51.6148,-2.5300,1913,1960,529,47
THORNEY-WRYDE-HOUSE,CAMBRIDGESHIRE,52.6232,-0.0573,1884,1911,327,9
THORNTON-CURTIS,LINCOLNSHIRE,53.6460,-0.3560,1887,1919,393,3
THORNTON-HEATH-THORNTON-LODGE,SURREY,51.4001,-0.0995,1889,1912,203,85
THORNTON-IN-CRAVEN,YORKSHIRE WEST RIDING,53.9334,-2.1416,1863,1889,324,0
THORNTON-RESERVOIR-LEICESTER,LEICESTERSHIRE,52.6605,-1.3021,1855,1960,1269,3
THORPE-MANDEVILLE,NORTHAMPTONSHIRE,52.0999,-1.2233,1870,1911,447,57
THRAPSTON-DRAYTON-HOUSE,NORTHAMPTONSHIRE,52.4087,-0.5872,1905,1957,636,0
THRAPSTON-ISLIP,NORTHAMPTONSHIRE,52.3992,-0.5508,1902,1945,448,80
THRAPSTON-ISLIP-FURNACES,NORTHAMPTONSHIRE,52.3941,-0.5745,1913,1960,576,0
THREAVE,KIRKCUDBRIGHTSHIRE,54.9235,-3.9489,1930,1960,367,5
THRELKELD-BLENCATHRA,CUMBERLAND,54.6198,-3.0825,1908,1943,432,0
THROCKLEY-FILTERS,NORTHUMBERLAND,54.9955,-1.7624,1940,1960,252,0
THRUSCROSS-LANE-HEAD,YORKSHIRE WEST RIDING,54.0250,-1.8046,1897,1960,649,119
THUNDERSLEY-RES,ESSEX,51.5714,0.5830,1909,1956,444,132
THURCASTON-RECTORY,LEICESTERSHIRE,52.6892,-1.1641,1887,1904,216,0
THURSO-BUCKIES,CAITHNESS,58.5486,-3.5326,1908,1960,636,0
THURSO-DUNNET-HEAD,CAITHNESS,58.6709,-3.3765,1831,1955,1490,10
THURSO-HOLBURN-HEAD,CAITHNESS,58.6150,-3.5390,1862,1960,1168,20
THURSTON,EAST LOTHIAN (HADDINGTON),55.9604,-2.4685,1841,1878,432,24
THWAITE-ORLANDO,SUFFOLK,52.2718,1.0972,1830,1882,635,1
TICEHURST,SUSSEX,51.0494,0.3985,1872,1917,516,36
TICHMARSH-RECTORY,NORTHAMPTONSHIRE,52.4058,-0.5020,1922,1959,431,25
TICKENCOTE,RUTLAND,52.6733,-0.5402,1867,1878,115,29
TICKHILL,YORKSHIRE WEST RIDING,53.4359,-1.1119,1860,1913,648,0
TICKHILL-SANDBECK-PARK,YORKSHIRE WEST RIDING,53.4083,-1.1470,1877,1915,468,0
TIGHNABRUAICH-WELLPARK,ARGYLL,55.9130,-5.2213,1895,1929,416,4
TILBURY-BEACONSFIELD-ROAD,ESSEX,51.4637,0.3595,1916,1960,497,43
TILBURY-GRAYS-SEWAGE-WORKS,ESSEX,51.4570,0.3793,1895,1960,762,30
TILLICOULTRY-MIX,CLACKMANNANSHIRE,56.1548,-3.7588,1882,1960,669,279
TILNEY-ST-LAWRENCE-AYLMER-HALL,NORFOLK,52.7077,0.2958,1888,1903,189,3
TINTERN-ABBEY,MONMOUTHSHIRE,51.6968,-2.6771,1866,1876,120,12
TIPPERARY-HENRY-STREET,TIPPERARY,52.3475,-7.7058,1875,1894,240,0
TIREE-AIRPORT,ARGYLL,56.5233,-6.9183,1909,1960,556,68
TIREE-HYNISH,ARGYLL,56.4482,-6.8948,1842,1892,599,13
TISBURY-THE-ACADEMY,WILTSHIRE,51.0684,-2.0842,1897,1923,324,0
TIVERTON-BROOMHILL,DEVON,50.9058,-3.5011,1883,1914,366,18
TIVERTON-COVE,DEVON,50.9670,-3.4837,1862,1894,384,12
TIVERTON-COWLEY-LODGE,DEVON,50.9059,-3.4655,1908,1960,431,205
TIVERTON-HALBERTON,DEVON,50.9047,-3.4174,1905,1960,622,50
TIVERTON-HAYNE,DEVON,50.9299,-3.4914,1853,1864,138,6
TIVERTON-LYTHECOURT,DEVON,50.9317,-3.4972,1904,1931,240,96
TIVERTON-ST-PETER-STREET,DEVON,50.9025,-3.4898,1873,1925,624,12
TODHEAD-POINT,KINCARDINESHIRE,56.8833,-2.2149,1898,1960,687,69
TODMORDEN-FIELDEN-HOSPITAL,YORKSHIRE WEST RIDING,53.7160,-2.0545,1898,1960,756,0
TODMORDEN-SOURHALL-HOSPITAL,YORKSHIRE WEST RIDING,53.7177,-2.1257,1898,1952,658,2
TODMORDEN-STANSFIELD-HALL,YORKSHIRE WEST RIDING,53.7189,-2.0904,1864,1884,240,12
TODSHAWHAUGH,ROXBURGHSHIRE,55.4151,-2.8561,1929,1946,198,18
TOLETHORPE-HALL-STAMFORD,RUTLAND,52.6808,-0.4897,1873,1906,396,12
TOLPUDDLE,DORSET,50.7499,-2.2951,1916,1952,427,17
TONBRIDGE-HOOKER,KENT,51.1825,0.2743,1728,1765,444,12
TONGE-SITTINGBOURNE,KENT,51.3386,0.7738,1848,1868,252,0
TONGUE,SUTHERLAND,58.4939,-4.4172,1856,1960,796,464
TOOME-ANTRIM,ANTRIM,54.7554,-6.4632,1851,1854,48,0
TOOMEBRIDGE,ANTRIM,54.7529,-6.4661,1937,1960,284,4
TOOT-BALDON-POTLANDS,OXFORDSHIRE,51.6977,-1.1853,1888,1960,876,0
TOP-OF-LOUGHRIGG,WESTMORLAND,54.4380,-3.0083,1867,1872,64,8
TORHILL-IVYBRIDGE,DEVON,50.3903,-3.9110,1857,1867,128,4
TORKSEY,LINCOLNSHIRE,53.3000,-0.7460,1921,1960,471,9
TOROSAY-CASTLE,ARGYLL,56.4553,-5.6898,1835,1868,263,145
TORPANTAU-BLAEN-CAER-FANELL,BRECKNOCKSHIRE,51.8598,-3.3693,1918,1960,505,11
TORPANTAU-DARENFAWR,BRECKNOCKSHIRE,51.8385,-3.3469,1918,1960,502,14
TORPANTAU-STATION,BRECKNOCKSHIRE,51.8417,-3.3818,1894,1925,263,121
TORPANTAU-YNYSPOSTE,BRECKNOCKSHIRE,51.8439,-3.3456,1918,1960,507,9
TORPHICHEN-LOCHCOTE,WEST LOTHIAN (LINLITHGOW),55.9454,-3.6444,1911,1960,600,0
TORPOINT-TRETHILL-HOUSE,CORNWALL,50.3671,-4.2835,1896,1943,528,48
TORQUAY-ABBEY-PARK,DEVON,50.4613,-3.5257,1892,1960,828,0
TORQUAY-LAMORNA,DEVON,50.4721,-3.5318,1864,1888,300,0
TORQUAY-WOODFIELD,DEVON,50.4613,-3.5166,1852,1864,105,51
TORRINGTON-ENFIELD,DEVON,50.9518,-4.1515,1900,1960,720,12
TORRINGTON-LITTLE-SILVER,DEVON,50.9553,-4.1149,1877,1913,443,1
TORSIDE-RES,CHESHIRE,53.4821,-1.9176,1865,1960,1152,0
TORTWORTH-COURT,GLOUCESTERSHIRE,51.6305,-2.4449,1891,1940,588,12
TORTWORTH-SCHOOL,GLOUCESTERSHIRE,51.6350,-2.4349,1908,1956,587,1
TOTLEY-HALL,DERBYSHIRE,53.3116,-1.5407,1899,1931,396,0
TOTNES-BERRY-POMEROY,DEVON,50.4372,-3.6498,1894,1943,526,74
TOTTENHAM-DRAYTON-ROAD,MIDDLESEX,51.5867,-0.0744,1907,1943,441,3
TOTTENHAM-HOWARD,MIDDLESEX,51.5931,-0.0723,1797,1819,270,6
TOTTENHAM-MIX,MIDDLESEX,51.5976,-0.0754,1847,1893,439,125
TOTTERIDGE-WEST-LODGE,HERTFORDSHIRE,51.6313,-0.2199,1909,1955,564,0
TOWARD-KNOCKDOW-GDNS,ARGYLL,55.8911,-5.0335,1920,1960,492,0
TOWCESTER,NORTHAMPTONSHIRE,52.1314,-0.9875,1875,1900,312,0
TOWCESTER-BRADDEN,NORTHAMPTONSHIRE,52.1310,-1.0562,1902,1960,543,165
TOWCESTER-EASTON-NESTON,NORTHAMPTONSHIRE,52.1375,-0.9757,1866,1959,1005,123
TOWNLEY-HALL,LANCASHIRE,53.7745,-2.2228,1677,1704,243,93
TOWYN-BRONFFYNNON,MERIONETHSHIRE,52.6125,-4.0426,1921,1952,380,4
TOWYN-YNYS-Y-MAENGWYN,MERIONETHSHIRE,52.6013,-4.0701,1915,1953,449,19
TRAWSFYNYDD,MERIONETHSHIRE,52.9005,-3.9223,1864,1960,630,534
TRAWSFYNYDD-CAMP,MERIONETHSHIRE,52.8692,-3.9090,1919,1941,240,36
TRAWSFYNYDD-CWM-PRYSOR,MERIONETHSHIRE,52.9285,-3.7985,1928,1960,375,21
TRAWSFYNYDD-DARN-GAE,MERIONETHSHIRE,52.9143,-3.8426,1931,1960,335,25
TRAWSFYNYDD-TYN-TWLL,MERIONETHSHIRE,52.8990,-3.9549,1928,1960,380,16
TRECASTLE-BLAENAU-HYDFER,BRECKNOCKSHIRE,51.9214,-3.6838,1894,1960,789,15
TRECASTLE-LLYWEL-VIC,BRECKNOCKSHIRE,51.9509,-3.6325,1882,1915,296,112
TREDEGAR-BEDWELLTY-HOUSE,MONMOUTHSHIRE,51.7686,-3.2448,1878,1892,180,0
TREDEGAR-EBBW-VALE,MONMOUTHSHIRE,51.7735,-3.2029,1870,1889,199,41
TREDEGAR-LABORATORY,MONMOUTHSHIRE,51.7659,-3.2418,1912,1960,576,12
TREDEGAR-SIRHOWY-IRON-WORKS,MONMOUTHSHIRE,51.7830,-3.2437,1865,1874,111,9
TREDEGAR-THE-WILLOWS,MONMOUTHSHIRE,51.7802,-3.2466,1882,1910,346,2
TREDUNNOCK,MONMOUTHSHIRE,51.6485,-2.8989,1879,1914,422,10
TREFNANT-MAES-ELWY,DENBIGHSHIRE,53.2346,-3.4353,1890,1923,392,16
TREGLINES-ST-MINVER,CORNWALL,50.5685,-4.8920,1858,1879,255,9
TREHARRIS-SERVICE-RES,GLAMORGAN,51.6690,-3.3057,1908,1960,634,2
TREHERBERT-BUTE-COLLIERY,GLAMORGAN,51.6747,-3.5423,1885,1920,420,12
TREHERBERT-TYN-Y-WAUN,GLAMORGAN,51.6823,-3.5462,1892,1960,821,7
TRENT-COLLEGE,DERBYSHIRE,52.8995,-1.2849,1868,1912,187,353
TRESCO-ABBEY,CORNWALL,49.9480,-6.3284,1859,1960,1215,9
TREVONE-PENTONWARRA,CORNWALL,50.5447,-4.9795,1934,1960,324,0
TRIMLEY-THE-AVENUE,SUFFOLK,51.9774,1.3199,1908,1953,329,223
TRING-BULBOURNE,BUCKINGHAMSHIRE,51.8133,-0.6494,1894,1960,801,3
TRING-COWROAST-LOCK,HERTFORDSHIRE,51.7832,-0.6126,1851,1960,1320,0
TRING-PENDLEY-MANOR,HERTFORDSHIRE,51.7960,-0.6340,1892,1954,756,0
TROON-COLLENAN-RES,AYRSHIRE,55.5636,-4.6180,1895,1960,768,24
TROUTBECK-DUBBS-RES,WESTMORLAND,54.4084,-2.8920,1927,1960,320,88
TROUTBECK-THE-HOW,WESTMORLAND,54.4136,-2.9075,1842,1960,600,828
TROUTBECK-WELLBANK,CUMBERLAND,54.6814,-3.0283,1932,1960,348,0
TROWBRIDGE-HOLBROOK-FARM,WILTSHIRE,51.3080,-2.2091,1849,1867,94,134
TROWBRIDGE-RODNEY-HOUSE,WILTSHIRE,51.3200,-2.2052,1876,1898,269,7
TROWBRIDGE-SUNNYSIDE,WILTSHIRE,51.3245,-2.1937,1865,1876,137,7
TROWBRIDGE-WINGFIELD,WILTSHIRE,51.3154,-2.2539,1858,1915,415,281
TROWBRIDGE-WW,WILTSHIRE,51.3134,-2.2172,1873,1929,420,264
TRURO-ALVERTON,CORNWALL,50.2660,-5.0442,1842,1858,186,18
TRURO-KILLIOW,CORNWALL,50.2381,-5.0767,1893,1934,493,11
TRURO-PENARTH,CORNWALL,50.2625,-5.0355,1857,1890,366,42
TRURO-ROYAL-INSTITUTION,CORNWALL,50.2641,-5.0555,1838,1913,902,10
TRURO-TREGOLLS,CORNWALL,50.2653,-5.0678,1910,1956,554,10
TRURO-WW-LOWER-TREGURRA,CORNWALL,50.2782,-5.0232,1896,1960,772,8
TUAM-CASTLEHACKET,GALWAY,53.4955,-8.9696,1888,1915,311,25
TUAM-GARDENFIELD,GALWAY,53.5417,-8.8735,1866,1935,800,40
TULLAMORE,KING'S COUNTY / OFFALY,53.2763,-7.4878,1850,1883,408,0
TULLAMORE-ST-CATHERINES,KING'S COUNTY / OFFALY,53.2729,-7.4788,1896,1928,394,2
TUNBRIDGE,KENT,51.1976,0.2794,1840,1885,249,303
TUNBRIDGE-PENSHURST-PARK,KENT,51.1881,0.1823,1889,1934,552,0
TUNBRIDGE-PENSHURST-PLACE,KENT,51.1740,0.1830,1886,1960,839,61
TUNBRIDGE-WELLS-BREDBURY,KENT,51.1326,0.2545,1888,1913,300,12
TUNBRIDGE-WELLS-CALVERLEY-PARK,KENT,51.1305,0.2689,1920,1960,492,0
TUNBRIDGE-WELLS-COUSLEY-WOOD,SUSSEX,51.0786,0.3713,1881,1960,956,4
TUNBRIDGE-WELLS-PEMBURY,KENT,51.1585,0.3257,1876,1960,1020,0
TURNBERRY,AYRSHIRE,55.3170,-4.8334,1910,1960,537,75
TURNBERRY-LIGHTHOUSE,AYRSHIRE,55.3257,-4.8451,1873,1932,701,19
TURRIFF-FORGLEN-GDNS,BANFFSHIRE,57.5562,-2.5047,1901,1960,720,0
TURTON-TURTON-TOWER,LANCASHIRE,53.6335,-2.4083,1935,1960,312,0
TURVEY,BEDFORDSHIRE,52.1547,-0.6274,1900,1960,600,132
TWICKENHAM-SEWAGE-WORKS,MIDDLESEX,51.4479,-0.3451,1893,1945,627,9
TWIGWORTH-GLOUCESTER,GLOUCESTERSHIRE,51.8999,-2.2209,1858,1862,56,4
TWYFORD-HARE-HATCH,BERKSHIRE,51.4953,-0.8504,1932,1960,348,0
TWYFORD-PUMPING-STATION,HAMPSHIRE,51.0214,-1.2985,1901,1960,720,0
TYDD-NORTH-LEVEL-SLUICE,LINCOLNSHIRE,52.7410,0.1720,1911,1960,600,0
TYDDYN-Y-GAREG-HENDRE-MUR,MERIONETHSHIRE,52.9263,-3.9353,1933,1960,332,4
TYNAN-ABBEY,ARMAGH,54.3230,-6.8341,1932,1960,348,0
TYNDRUM-PERTH,PERTHSHIRE,56.4314,-4.7062,1857,1861,42,18
TYNEMOUTH-COASTGUARD-STN,NORTHUMBERLAND,55.0177,-1.4166,1914,1960,558,6
TYNEMOUTH-PIER-WORKS,NORTHUMBERLAND,55.0025,-1.4184,1864,1960,1164,0
TYNEMOUTH-WW-FONT-RES,NORTHUMBERLAND,55.2384,-1.9292,1902,1960,705,3
UBLEY-ROOKERY-FARM,SOMERSET,51.3182,-2.6930,1910,1956,552,12
UCKFIELD,SUSSEX,50.9774,0.1033,1842,1939,779,397
UDIMORE-THE-WICK,SUSSEX,50.9428,0.6820,1902,1960,707,1
UIST-CEALLAN,INVERNESS,57.4806,-7.2045,1861,1861,7,5
UIST-LOCH-MADDY,INVERNESS,57.6112,-7.1561,1859,1915,597,87
ULCEBY-KILLINGHOLME,LINCOLNSHIRE,53.6380,-0.2710,1866,1886,245,7
ULCEBY-WOOTTON-LODGE,LINCOLNSHIRE,53.6300,-0.3580,1926,1944,228,0
ULDALE-CHAPEL-HOUSE-RES,CUMBERLAND,54.7135,-3.1502,1905,1960,672,0
ULLAPOOL,ROSS AND CROMARTY,57.8978,-5.1603,1922,1954,361,35
ULLAPOOL-INVERPOLLY-LODGE,ROSS AND CROMARTY,58.0748,-5.2749,1902,1922,215,37
ULLSCARF,CUMBERLAND,54.5011,-3.0855,1877,1960,1006,2
ULLSWATER-HALLSTEADS,CUMBERLAND,54.5844,-2.8652,1820,1939,1396,44
ULLSWATER-MARTINDALE-PARSONAGE,WESTMORLAND,54.5643,-2.8742,1867,1875,108,0
ULLSWATER-SHARROW-BAY,WESTMORLAND,54.5903,-2.8387,1867,1936,744,96
ULLSWATER-SWARTH-FELL,WESTMORLAND,54.5913,-2.8217,1870,1908,439,29
ULPHA-DUDDON-W-WKS,CUMBERLAND,54.3417,-3.2182,1931,1960,360,0
ULVERSTON,LANCASHIRE,54.1995,-3.0986,1852,1878,196,128
ULVERSTON-COLTON,LANCASHIRE,54.2660,-3.0486,1874,1905,384,0
ULVERSTON-POAKA-BECK,LANCASHIRE,54.1939,-3.1663,1865,1960,1128,24
ULVERSTON-URSWICK-VICARAGE,LANCASHIRE,54.1538,-3.1285,1881,1920,472,8
UPHALL-EIGHT,WEST LOTHIAN (LINLITHGOW),55.9203,-3.5633,1912,1960,582,6
UPHALL-MIDDLETON-HALL,WEST LOTHIAN (LINLITHGOW),55.9283,-3.5044,1885,1960,912,0
UPHALL-SEVEN,WEST LOTHIAN (LINLITHGOW),55.9238,-3.5730,1912,1960,588,0
UPLEATHAM,YORKSHIRE NORTH RIDING,54.5640,-1.0260,1851,1873,156,120
UPMINSTER,ESSEX,51.5562,0.2496,1697,1716,152,88
UPMINSTER-HALL,ESSEX,51.5665,0.2551,1887,1922,315,117
UPPER-CHAPEL-TYMAWR,BRECKNOCKSHIRE,52.0576,-3.4468,1894,1943,575,25
UPPER-FARG-MAIN-BANK,PERTHSHIRE,56.2822,-3.4407,1914,1960,559,5
UPPER-FARG-PLAINS,PERTHSHIRE,56.2739,-3.4566,1917,1955,457,11
UPPER-GLENGYLE,PERTHSHIRE,56.2972,-4.6502,1914,1960,557,7
UPPER-USK-FIVE,CARMARTHENSHIRE,51.9235,-3.7246,1934,1960,324,0
UPPER-USK-ONE,CARMARTHENSHIRE,51.9480,-3.7052,1934,1960,324,0
UPPER-USK-SIX,CARMARTHENSHIRE,51.9073,-3.7240,1934,1960,324,0
UPPINGHAM-RIDLINGTON,RUTLAND,52.6146,-0.7505,1898,1939,495,9
UPPINGHAM-WEST-DEYNE,RUTLAND,52.5873,-0.7261,1873,1898,310,2
UPTON-ON-SEVERN-THE-EADES,WORCESTERSHIRE,52.0546,-2.2333,1895,1945,612,0
UPTON-ON-SEVERN-WILLOW-BANK,WORCESTERSHIRE,52.0618,-2.2173,1884,1930,562,2
UPWELL-EUXIMOOR-HOUSE,CAMBRIDGESHIRE,52.5774,0.1989,1872,1918,549,15
UPWELL-MARMONT-PRIORY-LOCK,CAMBRIDGESHIRE,52.5892,0.1936,1872,1960,1068,0
UPWEY-FRIAR-WADDON,DORSET,50.6699,-2.4938,1915,1960,552,0
UPWEY-HIGHER-WELL,DORSET,50.6736,-2.4825,1904,1957,636,12
URMSTON-SEWAGE-WORKS,LANCASHIRE,53.4620,-2.3690,1896,1960,780,0
USHENISH-SOUTH-UIST,INVERNESS,57.2987,-7.1936,1857,1940,866,142
USK-AGRIC-INST,MONMOUTHSHIRE,51.7114,-2.9161,1924,1960,429,15
UTTOXETER,STAFFORDSHIRE,52.9034,-1.8691,1939,1960,262,2
UTTOXETER-BROOK-HOUSE,STAFFORDSHIRE,52.8727,-1.8246,1889,1903,180,0
UXBRIDGE-HAREFIELD-PARK,MIDDLESEX,51.6063,-0.4866,1865,1903,420,48
VALENTIA-MIX,KERRY,51.8931,-10.3901,1861,1922,735,9
VALENTIA-OBSERVATORY,KERRY,51.9385,-10.2400,1880,1940,648,84
VANGE-PUMPING-STATION,ESSEX,51.5470,0.4633,1909,1960,624,0
VENTNOR,ISLE OF WIGHT,50.5944,-1.2110,1839,1877,457,11
VENTNOR-CEMETERY,ISLE OF WIGHT,50.5971,-1.2153,1932,1960,343,5
VENTNOR-FLINT-COTTAGE,ISLE OF WIGHT,50.5950,-1.2014,1891,1929,462,6
VENTNOR-ROYAL-NATIONAL-HOSPITAL,ISLE OF WIGHT,50.5893,-1.2286,1872,1951,907,53
VIRGINIA-WATER-ST-ANNS-HEATH,SURREY,51.4031,-0.5595,1895,1946,619,5
VOELAS,DENBIGHSHIRE,53.0484,-3.7155,1908,1960,633,3
VOWCHURCH-LADYWELL-HOUSE,HEREFORDSHIRE,52.0159,-2.9500,1906,1960,660,0
WADDINGTON-AIRFIELD,LINCOLNSHIRE,53.1730,-0.5290,1946,1960,176,4
WADEBRIDGE-ST-BREOCK,CORNWALL,50.5110,-4.8546,1837,1884,202,374
WADEBRIDGE-ST-KEW,CORNWALL,50.5592,-4.7954,1908,1937,304,56
WADEBRIDGE-TREHARROCK,CORNWALL,50.5755,-4.8018,1853,1873,241,11
WAKEFIELD-ALVERTHORPE-HALL,YORKSHIRE WEST RIDING,53.6854,-1.5245,1879,1894,192,0
WAKEFIELD-CLARENCE-PARK,YORKSHIRE WEST RIDING,53.6746,-1.5065,1912,1960,579,9
WAKEFIELD-FIELD-HEAD-RES,YORKSHIRE WEST RIDING,53.6997,-1.4941,1881,1934,624,24
